SCH_YEAR,DIST_NAME,SCH_NAME,DISAGG_LABEL,FOUR_YR_GRADRATE,,,,,,,,,,,,
20122013,Simpson County,Franklin-Simpson High School,Disability-With IEP (Total),76.9,,,,,,,,,,,,
20122013,Simpson County,Franklin-Simpson High School,Gap Group (non-duplicated),92.5,,,,,,,,,,,,
20122013,Simpson County,--District Total--,All Students,92.4,,,,,,,,,,,,
20122013,Simpson County,--District Total--,Male,92.7,,,,,,,,,,,,
20122013,Simpson County,--District Total--,Female,93.0,,,,,,,,,,,,
20122013,Simpson County,--District Total--,White (Non-Hispanic),92.8,,,,,,,,,,,,
20122013,Simpson County,--District Total--,African American,89.3,,,,,,,,,,,,
20122013,Simpson County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Simpson County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Simpson County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Simpson County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Simpson County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Simpson County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Simpson County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Simpson County,--District Total--,Free/Reduced-Price Meals,88.7,,,,,,,,,,,,
20122013,Simpson County,--District Total--,Disability-With IEP (Total),73.3,,,,,,,,,,,,
20122013,Simpson County,--District Total--,Gap Group (non-duplicated),88.8,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,All Students,86.4,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,Male,89.7,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,Female,82.7,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,White (Non-Hispanic),84.3,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,African American,100.0,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,Hispanic,***,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,Asian,***,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,Two or more races,***,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,Migrant,***,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,Free/Reduced-Price Meals,81.7,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,Disability-With IEP (Total),***,,,,,,,,,,,,
20122013,Somerset Independent,Somerset High School,Gap Group (non-duplicated),82.4,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,All Students,86.4,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,Male,89.7,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,Female,82.7,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,White (Non-Hispanic),84.3,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,African American,100.0,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,Free/Reduced-Price Meals,81.7,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,Disability-With IEP (Total),***,,,,,,,,,,,,
20122013,Somerset Independent,--District Total--,Gap Group (non-duplicated),82.4,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,All Students,94.7,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,Male,93.7,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,Female,96.0,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,White (Non-Hispanic),94.1,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,African American,***,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,Hispanic,***,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,Asian,***,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,Two or more races,100.0,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,Migrant,***,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,Free/Reduced-Price Meals,93.0,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,Disability-With IEP (Total),92.3,,,,,,,,,,,,
20122013,Spencer County,Spencer County High School,Gap Group (non-duplicated),93.0,,,,,,,,,,,,
20122013,Spencer County,--District Total--,All Students,92.9,,,,,,,,,,,,
20122013,Spencer County,--District Total--,Male,91.1,,,,,,,,,,,,
20122013,Spencer County,--District Total--,Female,95.2,,,,,,,,,,,,
20122013,Spencer County,--District Total--,White (Non-Hispanic),92.1,,,,,,,,,,,,
20122013,Spencer County,--District Total--,African American,***,,,,,,,,,,,,
20122013,Spencer County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Spencer County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Spencer County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Spencer County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Spencer County,--District Total--,Two or more races,100.0,,,,,,,,,,,,
20122013,Spencer County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Spencer County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Spencer County,--District Total--,Free/Reduced-Price Meals,88.4,,,,,,,,,,,,
20122013,Spencer County,--District Total--,Disability-With IEP (Total),88.9,,,,,,,,,,,,
20122013,Spencer County,--District Total--,Gap Group (non-duplicated),89.1,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,All Students,100.0,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,Male,100.0,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,Female,100.0,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,White (Non-Hispanic),100.0,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,African American,***,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,Hispanic,***,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,Asian,***,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,Two or more races,***,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,Migrant,***,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,Free/Reduced-Price Meals,100.0,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,Disability-With IEP (Total),100.0,,,,,,,,,,,,
20122013,Taylor County,Taylor County High School,Gap Group (non-duplicated),100.0,,,,,,,,,,,,
20122013,Taylor County,--District Total--,All Students,100.0,,,,,,,,,,,,
20122013,Taylor County,--District Total--,Male,100.0,,,,,,,,,,,,
20122013,Taylor County,--District Total--,Female,100.0,,,,,,,,,,,,
20122013,Taylor County,--District Total--,White (Non-Hispanic),100.0,,,,,,,,,,,,
20122013,Taylor County,--District Total--,African American,***,,,,,,,,,,,,
20122013,Taylor County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Taylor County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Taylor County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Taylor County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Taylor County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Taylor County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Taylor County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Taylor County,--District Total--,Free/Reduced-Price Meals,100.0,,,,,,,,,,,,
20122013,Taylor County,--District Total--,Disability-With IEP (Total),100.0,,,,,,,,,,,,
20122013,Taylor County,--District Total--,Gap Group (non-duplicated),100.0,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,All Students,95.2,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,Male,92.5,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,Female,97.4,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,White (Non-Hispanic),96.0,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,African American,94.4,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,Hispanic,***,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,Asian,***,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,Two or more races,***,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,Migrant,***,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,Free/Reduced-Price Meals,91.8,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,Disability-With IEP (Total),***,,,,,,,,,,,,
20122013,Todd County,Todd County Central High School,Gap Group (non-duplicated),91.1,,,,,,,,,,,,
20122013,Todd County,--District Total--,All Students,93.0,,,,,,,,,,,,
20122013,Todd County,--District Total--,Male,90.5,,,,,,,,,,,,
20122013,Todd County,--District Total--,Female,95.2,,,,,,,,,,,,
20122013,Todd County,--District Total--,White (Non-Hispanic),93.4,,,,,,,,,,,,
20122013,Todd County,--District Total--,African American,94.4,,,,,,,,,,,,
20122013,Todd County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Todd County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Todd County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Todd County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Todd County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Todd County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Todd County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Todd County,--District Total--,Free/Reduced-Price Meals,89.2,,,,,,,,,,,,
20122013,Todd County,--District Total--,Disability-With IEP (Total),***,,,,,,,,,,,,
20122013,Todd County,--District Total--,Gap Group (non-duplicated),88.8,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,All Students,91.8,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,Male,85.5,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,Female,97.6,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,White (Non-Hispanic),93.2,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,African American,85.7,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,Hispanic,***,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,Asian,***,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,Two or more races,***,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,Migrant,***,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,Free/Reduced-Price Meals,90.9,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,Disability-With IEP (Total),78.6,,,,,,,,,,,,
20122013,Trigg County,Trigg County High School,Gap Group (non-duplicated),89.5,,,,,,,,,,,,
20122013,Trigg County,--District Total--,All Students,91.8,,,,,,,,,,,,
20122013,Trigg County,--District Total--,Male,85.5,,,,,,,,,,,,
20122013,Trigg County,--District Total--,Female,97.6,,,,,,,,,,,,
20122013,Trigg County,--District Total--,White (Non-Hispanic),93.2,,,,,,,,,,,,
20122013,Trigg County,--District Total--,African American,85.7,,,,,,,,,,,,
20122013,Trigg County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Trigg County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Trigg County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Trigg County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Trigg County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Trigg County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Trigg County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Trigg County,--District Total--,Free/Reduced-Price Meals,90.9,,,,,,,,,,,,
20122013,Trigg County,--District Total--,Disability-With IEP (Total),78.6,,,,,,,,,,,,
20122013,Trigg County,--District Total--,Gap Group (non-duplicated),89.5,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,All Students,74.6,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,Male,75.4,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,Female,75.0,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,White (Non-Hispanic),75.5,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,African American,***,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,Hispanic,***,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,Asian,***,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,Two or more races,***,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,Migrant,***,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,Free/Reduced-Price Meals,69.2,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,Disability-With IEP (Total),***,,,,,,,,,,,,
20122013,Trimble County,Trimble County High School,Gap Group (non-duplicated),68.5,,,,,,,,,,,,
20122013,Trimble County,--District Total--,All Students,74.6,,,,,,,,,,,,
20122013,Trimble County,--District Total--,Male,75.4,,,,,,,,,,,,
20122013,Trimble County,--District Total--,Female,75.0,,,,,,,,,,,,
20122013,Trimble County,--District Total--,White (Non-Hispanic),75.5,,,,,,,,,,,,
20122013,Trimble County,--District Total--,African American,***,,,,,,,,,,,,
20122013,Trimble County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Trimble County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Trimble County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Trimble County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Trimble County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Trimble County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Trimble County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Trimble County,--District Total--,Free/Reduced-Price Meals,69.2,,,,,,,,,,,,
20122013,Trimble County,--District Total--,Disability-With IEP (Total),***,,,,,,,,,,,,
20122013,Trimble County,--District Total--,Gap Group (non-duplicated),68.5,,,,,,,,,,,,
20122013,Union County,Union County High School,All Students,91.4,,,,,,,,,,,,
20122013,Union County,Union County High School,Male,92.6,,,,,,,,,,,,
