SCH_YEAR,SCH_CD,DIST_NAME,SCH_NAME,DISAGG_LABEL,FOUR_YEAR_GRADRATE
20112012,531040,Shelby County,Martha Layne Collins High School,White (Non-Hispanic),
20112012,531040,Shelby County,Martha Layne Collins High School,African American,
20112012,531040,Shelby County,Martha Layne Collins High School,Hispanic,
20112012,531040,Shelby County,Martha Layne Collins High School,Asian,
20112012,531040,Shelby County,Martha Layne Collins High School,Two or more races,
20112012,531090,Shelby County,Shelby County High School,All Students,82.4
20112012,531090,Shelby County,Shelby County High School,Male,
20112012,531090,Shelby County,Shelby County High School,Female,
20112012,531090,Shelby County,Shelby County High School,White (Non-Hispanic),
20112012,531090,Shelby County,Shelby County High School,African American,
20112012,531090,Shelby County,Shelby County High School,Hispanic,
20112012,531090,Shelby County,Shelby County High School,Asian,
20112012,531090,Shelby County,Shelby County High School,American Indian or Alaska Native,
20112012,531090,Shelby County,Shelby County High School,Two or more races,
20112012,531,Shelby County,--District Total--,All Students,82.4
20112012,531,Shelby County,--District Total--,Male,81.4
20112012,531,Shelby County,--District Total--,Female,83.5
20112012,531,Shelby County,--District Total--,White (Non-Hispanic),85.8
20112012,531,Shelby County,--District Total--,African American,86.0
20112012,531,Shelby County,--District Total--,Hispanic,68.3
20112012,531,Shelby County,--District Total--,Asian,***
20112012,531,Shelby County,--District Total--,American Indian or Alaska Native,***
20112012,531,Shelby County,--District Total--,Two or more races,***
20112012,533012,Silver Grove Independent,Silver Grove School,All Students,93.9
20112012,533012,Silver Grove Independent,Silver Grove School,Male,***
20112012,533012,Silver Grove Independent,Silver Grove School,Female,***
20112012,533012,Silver Grove Independent,Silver Grove School,White (Non-Hispanic),***
20112012,533012,Silver Grove Independent,Silver Grove School,African American,***
20112012,533012,Silver Grove Independent,Silver Grove School,Hispanic,***
20112012,533012,Silver Grove Independent,Silver Grove School,Asian,***
20112012,533012,Silver Grove Independent,Silver Grove School,American Indian or Alaska Native,***
20112012,533012,Silver Grove Independent,Silver Grove School,Two or more races,***
20112012,533,Silver Grove Independent,--District Total--,All Students,93.9
20112012,533,Silver Grove Independent,--District Total--,Male,***
20112012,533,Silver Grove Independent,--District Total--,Female,***
20112012,533,Silver Grove Independent,--District Total--,White (Non-Hispanic),***
20112012,533,Silver Grove Independent,--District Total--,African American,***
20112012,533,Silver Grove Independent,--District Total--,Hispanic,***
20112012,533,Silver Grove Independent,--District Total--,Asian,***
20112012,533,Silver Grove Independent,--District Total--,American Indian or Alaska Native,***
20112012,533,Silver Grove Independent,--District Total--,Two or more races,***
20112012,535040,Simpson County,Franklin-Simpson High School,All Students,81.9
20112012,535040,Simpson County,Franklin-Simpson High School,Male,82.9
20112012,535040,Simpson County,Franklin-Simpson High School,Female,80.9
20112012,535040,Simpson County,Franklin-Simpson High School,White (Non-Hispanic),79.0
20112012,535040,Simpson County,Franklin-Simpson High School,African American,100.0
20112012,535040,Simpson County,Franklin-Simpson High School,Hispanic,***
20112012,535040,Simpson County,Franklin-Simpson High School,Asian,***
20112012,535040,Simpson County,Franklin-Simpson High School,American Indian or Alaska Native,***
20112012,535040,Simpson County,Franklin-Simpson High School,Two or more races,***
20112012,535,Simpson County,--District Total--,All Students,82.8
20112012,535,Simpson County,--District Total--,Male,83.4
20112012,535,Simpson County,--District Total--,Female,82.1
20112012,535,Simpson County,--District Total--,White (Non-Hispanic),79.2
20112012,535,Simpson County,--District Total--,African American,100.0
20112012,535,Simpson County,--District Total--,Hispanic,***
20112012,535,Simpson County,--District Total--,Asian,***
20112012,535,Simpson County,--District Total--,American Indian or Alaska Native,***
20112012,535,Simpson County,--District Total--,Two or more races,***
20112012,536070,Somerset Independent,Somerset High School,All Students,92.2
20112012,536070,Somerset Independent,Somerset High School,Male,94.8
20112012,536070,Somerset Independent,Somerset High School,Female,89.3
20112012,536070,Somerset Independent,Somerset High School,White (Non-Hispanic),95.7
20112012,536070,Somerset Independent,Somerset High School,African American,***
20112012,536070,Somerset Independent,Somerset High School,Hispanic,***
20112012,536070,Somerset Independent,Somerset High School,Asian,***
20112012,536070,Somerset Independent,Somerset High School,American Indian or Alaska Native,***
20112012,536070,Somerset Independent,Somerset High School,Two or more races,***
20112012,536,Somerset Independent,--District Total--,All Students,92.2
20112012,536,Somerset Independent,--District Total--,Male,94.8
20112012,536,Somerset Independent,--District Total--,Female,89.3
20112012,536,Somerset Independent,--District Total--,White (Non-Hispanic),95.7
20112012,536,Somerset Independent,--District Total--,African American,***
20112012,536,Somerset Independent,--District Total--,Hispanic,***
20112012,536,Somerset Independent,--District Total--,Asian,***
20112012,536,Somerset Independent,--District Total--,American Indian or Alaska Native,***
20112012,536,Somerset Independent,--District Total--,Two or more races,***
20112012,541050,Spencer County,Spencer County High School,All Students,77.3
20112012,541050,Spencer County,Spencer County High School,Male,73.5
20112012,541050,Spencer County,Spencer County High School,Female,82.0
20112012,541050,Spencer County,Spencer County High School,White (Non-Hispanic),76.0
20112012,541050,Spencer County,Spencer County High School,African American,***
20112012,541050,Spencer County,Spencer County High School,Hispanic,***
20112012,541050,Spencer County,Spencer County High School,Asian,***
20112012,541050,Spencer County,Spencer County High School,American Indian or Alaska Native,***
20112012,541050,Spencer County,Spencer County High School,Two or more races,***
20112012,541,Spencer County,--District Total--,All Students,80.2
20112012,541,Spencer County,--District Total--,Male,75.7
20112012,541,Spencer County,--District Total--,Female,85.7
20112012,541,Spencer County,--District Total--,White (Non-Hispanic),78.5
20112012,541,Spencer County,--District Total--,African American,***
20112012,541,Spencer County,--District Total--,Hispanic,***
20112012,541,Spencer County,--District Total--,Asian,***
20112012,541,Spencer County,--District Total--,American Indian or Alaska Native,***
20112012,541,Spencer County,--District Total--,Two or more races,***
20112012,545030,Taylor County,Taylor County High School,All Students,87.4
20112012,545030,Taylor County,Taylor County High School,Male,89.7
20112012,545030,Taylor County,Taylor County High School,Female,85.0
20112012,545030,Taylor County,Taylor County High School,White (Non-Hispanic),87.5
20112012,545030,Taylor County,Taylor County High School,African American,***
20112012,545030,Taylor County,Taylor County High School,Hispanic,***
20112012,545030,Taylor County,Taylor County High School,Asian,***
20112012,545030,Taylor County,Taylor County High School,American Indian or Alaska Native,***
20112012,545030,Taylor County,Taylor County High School,Two or more races,***
20112012,545,Taylor County,--District Total--,All Students,87.4
20112012,545,Taylor County,--District Total--,Male,89.7
20112012,545,Taylor County,--District Total--,Female,85.0
20112012,545,Taylor County,--District Total--,White (Non-Hispanic),87.5
20112012,545,Taylor County,--District Total--,African American,***
20112012,545,Taylor County,--District Total--,Hispanic,***
20112012,545,Taylor County,--District Total--,Asian,***
20112012,545,Taylor County,--District Total--,American Indian or Alaska Native,***
20112012,545,Taylor County,--District Total--,Two or more races,***
20112012,551095,Todd County,Todd County Central High School,All Students,77.4
20112012,551095,Todd County,Todd County Central High School,Male,67.5
20112012,551095,Todd County,Todd County Central High School,Female,88.0
20112012,551095,Todd County,Todd County Central High School,White (Non-Hispanic),75.0
20112012,551095,Todd County,Todd County Central High School,African American,***
20112012,551095,Todd County,Todd County Central High School,Hispanic,***
20112012,551095,Todd County,Todd County Central High School,Asian,***
20112012,551095,Todd County,Todd County Central High School,American Indian or Alaska Native,***
20112012,551095,Todd County,Todd County Central High School,Two or more races,***
20112012,551,Todd County,--District Total--,All Students,85.4
20112012,551,Todd County,--District Total--,Male,76.9
20112012,551,Todd County,--District Total--,Female,94.7
20112012,551,Todd County,--District Total--,White (Non-Hispanic),82.9
20112012,551,Todd County,--District Total--,African American,***
20112012,551,Todd County,--District Total--,Hispanic,***
20112012,551,Todd County,--District Total--,Asian,***
20112012,551,Todd County,--District Total--,American Indian or Alaska Native,***
20112012,551,Todd County,--District Total--,Two or more races,***
20112012,555070,Trigg County,Trigg County High School,All Students,83.2
20112012,555070,Trigg County,Trigg County High School,Male,76.0
20112012,555070,Trigg County,Trigg County High School,Female,91.0
20112012,555070,Trigg County,Trigg County High School,White (Non-Hispanic),80.3
20112012,555070,Trigg County,Trigg County High School,African American,***
20112012,555070,Trigg County,Trigg County High School,Hispanic,***
20112012,555070,Trigg County,Trigg County High School,Asian,***
20112012,555070,Trigg County,Trigg County High School,American Indian or Alaska Native,***
20112012,555070,Trigg County,Trigg County High School,Two or more races,***
20112012,555,Trigg County,--District Total--,All Students,83.2
20112012,555,Trigg County,--District Total--,Male,76.0
20112012,555,Trigg County,--District Total--,Female,91.0
