SCH_YEAR,SCH_NUMBER,SCH_NAME,COHORT_TYPE,TARGET_LABEL,DISAGG_LABEL,FOUR_YR_GRADRATE
20162017,,---District Total---,FIVE YEAR,Actual Score,Female,90.0
20162017,,---District Total---,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,90.4
20162017,,---District Total---,FIVE YEAR,Actual Score,GAP,88.5
20162017,,---District Total---,FIVE YEAR,Actual Score,Hispanic,***
20162017,,---District Total---,FIVE YEAR,Actual Score,Male,89.3
20162017,,---District Total---,FIVE YEAR,Actual Score,Migrant,
20162017,,---District Total---,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FIVE YEAR,Actual Score,Two or more races,
20162017,,---District Total---,FIVE YEAR,Actual Score,White (Non-Hispanic),90.6
20162017,,---District Total---,FIVE YEAR,Numerator Count,African American,10
20162017,,---District Total---,FIVE YEAR,Numerator Count,All Students,138
20162017,,---District Total---,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20162017,,---District Total---,FIVE YEAR,Numerator Count,Asian,
20162017,,---District Total---,FIVE YEAR,Numerator Count,Disability-With IEP (Total),8
20162017,,---District Total---,FIVE YEAR,Numerator Count,Female,63
20162017,,---District Total---,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,66
20162017,,---District Total---,FIVE YEAR,Numerator Count,GAP,69
20162017,,---District Total---,FIVE YEAR,Numerator Count,Hispanic,***
20162017,,---District Total---,FIVE YEAR,Numerator Count,Limited English Proficiency,
20162017,,---District Total---,FIVE YEAR,Numerator Count,Male,75
20162017,,---District Total---,FIVE YEAR,Numerator Count,Migrant,
20162017,,---District Total---,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FIVE YEAR,Numerator Count,Two or more races,
20162017,,---District Total---,FIVE YEAR,Numerator Count,White (Non-Hispanic),125
20162017,,---District Total---,FIVE YEAR,Denominator Count,African American,13
20162017,,---District Total---,FIVE YEAR,Denominator Count,All Students,154
20162017,,---District Total---,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20162017,,---District Total---,FIVE YEAR,Denominator Count,Asian,
20162017,,---District Total---,FIVE YEAR,Denominator Count,Disability-With IEP (Total),12
20162017,,---District Total---,FIVE YEAR,Denominator Count,Female,70
20162017,,---District Total---,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,73
20162017,,---District Total---,FIVE YEAR,Denominator Count,GAP,78
20162017,,---District Total---,FIVE YEAR,Denominator Count,Hispanic,***
20162017,,---District Total---,FIVE YEAR,Denominator Count,Limited English Proficiency,
20162017,,---District Total---,FIVE YEAR,Denominator Count,Male,84
20162017,,---District Total---,FIVE YEAR,Denominator Count,Migrant,
20162017,,---District Total---,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FIVE YEAR,Denominator Count,Two or more races,
20162017,,---District Total---,FIVE YEAR,Denominator Count,White (Non-Hispanic),138
20162017,,---District Total---,FOUR YEAR,Delivery Target,African American,90.2
20162017,,---District Total---,FOUR YEAR,Delivery Target,All Students,93.5
20162017,,---District Total---,FOUR YEAR,Delivery Target,American Indian or Alaska Native,
20162017,,---District Total---,FOUR YEAR,Delivery Target,Asian,
20162017,,---District Total---,FOUR YEAR,Delivery Target,Disability-With IEP (Total),79.6
20162017,,---District Total---,FOUR YEAR,Delivery Target,English Learners,
20162017,,---District Total---,FOUR YEAR,Delivery Target,Female,97.5
20162017,,---District Total---,FOUR YEAR,Delivery Target,Free/Reduced-Price Meals,88.6
20162017,,---District Total---,FOUR YEAR,Delivery Target,GAP,89.4
20162017,,---District Total---,FOUR YEAR,Delivery Target,Hispanic,
20162017,,---District Total---,FOUR YEAR,Delivery Target,Male,89.8
20162017,,---District Total---,FOUR YEAR,Delivery Target,Migrant,
20162017,,---District Total---,FOUR YEAR,Delivery Target,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FOUR YEAR,Delivery Target,Two or more races,
20162017,,---District Total---,FOUR YEAR,Delivery Target,White (Non-Hispanic),93.6
20162017,,---District Total---,FOUR YEAR,Actual Score,African American,100.0
20162017,,---District Total---,FOUR YEAR,Actual Score,All Students,93.8
20162017,,---District Total---,FOUR YEAR,Actual Score,American Indian or Alaska Native,
20162017,,---District Total---,FOUR YEAR,Actual Score,Asian,
20162017,,---District Total---,FOUR YEAR,Actual Score,Disability-With IEP (Total),90.5
20162017,,---District Total---,FOUR YEAR,Actual Score,English Learners,
20162017,,---District Total---,FOUR YEAR,Actual Score,Female,93.2
20162017,,---District Total---,FOUR YEAR,Actual Score,Free/Reduced-Price Meals,93.7
20162017,,---District Total---,FOUR YEAR,Actual Score,GAP,92.5
20162017,,---District Total---,FOUR YEAR,Actual Score,Hispanic,***
20162017,,---District Total---,FOUR YEAR,Actual Score,Male,94.3
20162017,,---District Total---,FOUR YEAR,Actual Score,Migrant,
20162017,,---District Total---,FOUR YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FOUR YEAR,Actual Score,Two or more races,***
20162017,,---District Total---,FOUR YEAR,Actual Score,White (Non-Hispanic),92.5
20162017,,---District Total---,FOUR YEAR,Met Target,African American,Yes
20162017,,---District Total---,FOUR YEAR,Met Target,All Students,Yes
20162017,,---District Total---,FOUR YEAR,Met Target,American Indian or Alaska Native,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Asian,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Disability-With IEP (Total),Yes
20162017,,---District Total---,FOUR YEAR,Met Target,English Learners,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Female,No
20162017,,---District Total---,FOUR YEAR,Met Target,Free/Reduced-Price Meals,Yes
20162017,,---District Total---,FOUR YEAR,Met Target,GAP,Yes
20162017,,---District Total---,FOUR YEAR,Met Target,Hispanic,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Male,Yes
20162017,,---District Total---,FOUR YEAR,Met Target,Migrant,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Native Hawaiian or Other Pacific Islander,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Two or more races,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,White (Non-Hispanic),No
20162017,,---District Total---,FOUR YEAR,Numerator Count,African American,19
20162017,,---District Total---,FOUR YEAR,Numerator Count,All Students,152
20162017,,---District Total---,FOUR YEAR,Numerator Count,American Indian or Alaska Native,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Asian,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Disability-With IEP (Total),19
20162017,,---District Total---,FOUR YEAR,Numerator Count,Female,69
20162017,,---District Total---,FOUR YEAR,Numerator Count,Free/Reduced-Price Meals,74
20162017,,---District Total---,FOUR YEAR,Numerator Count,GAP,86
20162017,,---District Total---,FOUR YEAR,Numerator Count,Hispanic,***
20162017,,---District Total---,FOUR YEAR,Numerator Count,Limited English Proficiency,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Male,83
20162017,,---District Total---,FOUR YEAR,Numerator Count,Migrant,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Two or more races,***
20162017,,---District Total---,FOUR YEAR,Numerator Count,White (Non-Hispanic),124
20162017,,---District Total---,FOUR YEAR,Denominator Count,African American,19
20162017,,---District Total---,FOUR YEAR,Denominator Count,All Students,162
20162017,,---District Total---,FOUR YEAR,Denominator Count,American Indian or Alaska Native,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Asian,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Disability-With IEP (Total),21
20162017,,---District Total---,FOUR YEAR,Denominator Count,Female,74
20162017,,---District Total---,FOUR YEAR,Denominator Count,Free/Reduced-Price Meals,79
20162017,,---District Total---,FOUR YEAR,Denominator Count,GAP,93
20162017,,---District Total---,FOUR YEAR,Denominator Count,Hispanic,***
20162017,,---District Total---,FOUR YEAR,Denominator Count,Limited English Proficiency,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Male,88
20162017,,---District Total---,FOUR YEAR,Denominator Count,Migrant,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Two or more races,***
20162017,,---District Total---,FOUR YEAR,Denominator Count,White (Non-Hispanic),134
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,African American,
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,All Students,93.3
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,Asian,
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,Disability-With IEP (Total),***
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,English Learners,
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,Female,98.0
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,86.5
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,GAP,86.8
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,Hispanic,***
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,Male,88.9
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,Migrant,***
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,Two or more races,***
20162017,030,Trimble County High School,FIVE YEAR,Actual Score,White (Non-Hispanic),93.1
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,African American,
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,All Students,97
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,Asian,
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,Disability-With IEP (Total),***
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,Female,49
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,32
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,GAP,33
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,Hispanic,***
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,Limited English Proficiency,
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,Male,48
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,Migrant,***
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,Two or more races,***
20162017,030,Trimble County High School,FIVE YEAR,Numerator Count,White (Non-Hispanic),94
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,African American,
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,All Students,104
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,Asian,
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,Disability-With IEP (Total),***
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,Female,50
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,37
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,GAP,38
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,Hispanic,***
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,Limited English Proficiency,
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,Male,54
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,Migrant,***
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,Two or more races,***
20162017,030,Trimble County High School,FIVE YEAR,Denominator Count,White (Non-Hispanic),101
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,African American,
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,All Students,88.3
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,American Indian or Alaska Native,
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,Asian,
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,Disability-With IEP (Total),
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,English Learners,
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,Female,91.6
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,Free/Reduced-Price Meals,77.0
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,GAP,76.7
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,Hispanic,
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,Male,84.4
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,Migrant,
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,Native Hawaiian or Other Pacific Islander,
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,Two or more races,
20162017,030,Trimble County High School,FOUR YEAR,Delivery Target,White (Non-Hispanic),88.3
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,African American,***
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,All Students,93.7
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,American Indian or Alaska Native,
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,Asian,
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,Disability-With IEP (Total),***
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,English Learners,
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,Female,90.7
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,Free/Reduced-Price Meals,91.7
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,GAP,91.9
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,Hispanic,***
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,Male,97.2
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,Migrant,
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,Two or more races,
20162017,030,Trimble County High School,FOUR YEAR,Actual Score,White (Non-Hispanic),93.5
