SCH_YEAR,SCH_NAME,SCH_CD,GRAD_TARGETS,DISAGG_LABEL,FOUR_YR_GRADRATE
20132014,---District Total---,445,Actual Score,White (Non-Hispanic),88.7
20132014,---District Total---,445,Numerator Count,White (Non-Hispanic),290
20132014,---District Total---,445,Met Target,White (Non-Hispanic),
20132014,---District Total---,445,Denominator Count,White (Non-Hispanic),327
20132014,---District Total---,445,Delivery Target,White (Non-Hispanic),
20132014,---District Total---,445,Numerator Count,African American,21
20132014,---District Total---,445,Delivery Target,African American,
20132014,---District Total---,445,Denominator Count,African American,24
20132014,---District Total---,445,Met Target,African American,
20132014,---District Total---,445,Actual Score,African American,87.5
20132014,---District Total---,445,Numerator Count,Hispanic,***
20132014,---District Total---,445,Delivery Target,Hispanic,
20132014,---District Total---,445,Met Target,Hispanic,
20132014,---District Total---,445,Denominator Count,Hispanic,***
20132014,---District Total---,445,Actual Score,Hispanic,***
20132014,---District Total---,445,Delivery Target,Asian,
20132014,---District Total---,445,Denominator Count,Asian,
20132014,---District Total---,445,Numerator Count,Asian,
20132014,---District Total---,445,Met Target,Asian,
20132014,---District Total---,445,Actual Score,Asian,
20132014,---District Total---,445,Delivery Target,American Indian or Alaska Native,
20132014,---District Total---,445,Actual Score,American Indian or Alaska Native,
20132014,---District Total---,445,Met Target,American Indian or Alaska Native,
20132014,---District Total---,445,Numerator Count,American Indian or Alaska Native,
20132014,---District Total---,445,Denominator Count,American Indian or Alaska Native,
20132014,---District Total---,445,Numerator Count,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,445,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,445,Actual Score,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,445,Denominator Count,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,445,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,445,Met Target,Two or more races,
20132014,---District Total---,445,Delivery Target,Two or more races,
20132014,---District Total---,445,Actual Score,Two or more races,***
20132014,---District Total---,445,Numerator Count,Two or more races,***
20132014,---District Total---,445,Denominator Count,Two or more races,***
20132014,---District Total---,445,Delivery Target,Migrant,
20132014,---District Total---,445,Numerator Count,Migrant,
20132014,---District Total---,445,Denominator Count,Migrant,
20132014,---District Total---,445,Actual Score,Migrant,
20132014,---District Total---,445,Met Target,Migrant,
20132014,---District Total---,445,Denominator Count,Limited English Proficiency,
20132014,---District Total---,445,Met Target,Limited English Proficiency,
20132014,---District Total---,445,Actual Score,Limited English Proficiency,
20132014,---District Total---,445,Numerator Count,Limited English Proficiency,
20132014,---District Total---,445,Delivery Target,Limited English Proficiency,
20132014,---District Total---,445,Denominator Count,Free/Reduced-Price Meals,171
20132014,---District Total---,445,Numerator Count,Free/Reduced-Price Meals,147
20132014,---District Total---,445,Actual Score,Free/Reduced-Price Meals,86.0
20132014,---District Total---,445,Delivery Target,Free/Reduced-Price Meals,
20132014,---District Total---,445,Met Target,Free/Reduced-Price Meals,
20132014,---District Total---,445,Denominator Count,Disability-With IEP (Total),35
20132014,---District Total---,445,Numerator Count,Disability-With IEP (Total),28
20132014,---District Total---,445,Delivery Target,Disability-With IEP (Total),
20132014,---District Total---,445,Met Target,Disability-With IEP (Total),
20132014,---District Total---,445,Actual Score,Disability-With IEP (Total),80.0
20132014,---District Total---,445,Denominator Count,GAP,192
20132014,---District Total---,445,Numerator Count,GAP,165
20132014,---District Total---,445,Met Target,GAP,
20132014,---District Total---,445,Delivery Target,GAP,
20132014,---District Total---,445,Actual Score,GAP,85.9
20132014,Murray High School,446050,Numerator Count,All Students,112
20132014,Murray High School,446050,Actual Score,All Students,97.4
20132014,Murray High School,446050,Delivery Target,All Students,
20132014,Murray High School,446050,Denominator Count,All Students,115
20132014,Murray High School,446050,Met Target,All Students,
20132014,Murray High School,446050,Numerator Count,Male,54
20132014,Murray High School,446050,Actual Score,Male,96.4
20132014,Murray High School,446050,Met Target,Male,
20132014,Murray High School,446050,Delivery Target,Male,
20132014,Murray High School,446050,Denominator Count,Male,56
20132014,Murray High School,446050,Delivery Target,Female,
20132014,Murray High School,446050,Actual Score,Female,98.3
20132014,Murray High School,446050,Denominator Count,Female,59
20132014,Murray High School,446050,Met Target,Female,
20132014,Murray High School,446050,Numerator Count,Female,58
20132014,Murray High School,446050,Met Target,White (Non-Hispanic),
20132014,Murray High School,446050,Denominator Count,White (Non-Hispanic),95
20132014,Murray High School,446050,Delivery Target,White (Non-Hispanic),
20132014,Murray High School,446050,Actual Score,White (Non-Hispanic),96.8
20132014,Murray High School,446050,Numerator Count,White (Non-Hispanic),92
20132014,Murray High School,446050,Numerator Count,African American,12
20132014,Murray High School,446050,Denominator Count,African American,12
20132014,Murray High School,446050,Delivery Target,African American,
20132014,Murray High School,446050,Actual Score,African American,100.0
20132014,Murray High School,446050,Met Target,African American,
20132014,Murray High School,446050,Delivery Target,Hispanic,
20132014,Murray High School,446050,Denominator Count,Hispanic,***
20132014,Murray High School,446050,Met Target,Hispanic,
20132014,Murray High School,446050,Numerator Count,Hispanic,***
20132014,Murray High School,446050,Actual Score,Hispanic,***
20132014,Murray High School,446050,Met Target,Asian,
20132014,Murray High School,446050,Numerator Count,Asian,***
20132014,Murray High School,446050,Denominator Count,Asian,***
20132014,Murray High School,446050,Actual Score,Asian,***
20132014,Murray High School,446050,Delivery Target,Asian,
20132014,Murray High School,446050,Numerator Count,American Indian or Alaska Native,
20132014,Murray High School,446050,Met Target,American Indian or Alaska Native,
20132014,Murray High School,446050,Denominator Count,American Indian or Alaska Native,
20132014,Murray High School,446050,Actual Score,American Indian or Alaska Native,
20132014,Murray High School,446050,Delivery Target,American Indian or Alaska Native,
20132014,Murray High School,446050,Numerator Count,Native Hawaiian or Other Pacific Islander,
20132014,Murray High School,446050,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,Murray High School,446050,Denominator Count,Native Hawaiian or Other Pacific Islander,
20132014,Murray High School,446050,Actual Score,Native Hawaiian or Other Pacific Islander,
20132014,Murray High School,446050,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,Murray High School,446050,Delivery Target,Two or more races,
20132014,Murray High School,446050,Actual Score,Two or more races,***
20132014,Murray High School,446050,Met Target,Two or more races,
20132014,Murray High School,446050,Numerator Count,Two or more races,***
20132014,Murray High School,446050,Denominator Count,Two or more races,***
20132014,Murray High School,446050,Denominator Count,Migrant,
20132014,Murray High School,446050,Delivery Target,Migrant,
20132014,Murray High School,446050,Actual Score,Migrant,
20132014,Murray High School,446050,Met Target,Migrant,
20132014,Murray High School,446050,Numerator Count,Migrant,
20132014,Murray High School,446050,Numerator Count,Limited English Proficiency,***
20132014,Murray High School,446050,Delivery Target,Limited English Proficiency,
20132014,Murray High School,446050,Actual Score,Limited English Proficiency,***
20132014,Murray High School,446050,Denominator Count,Limited English Proficiency,***
20132014,Murray High School,446050,Met Target,Limited English Proficiency,
20132014,Murray High School,446050,Denominator Count,Free/Reduced-Price Meals,33
20132014,Murray High School,446050,Actual Score,Free/Reduced-Price Meals,90.9
20132014,Murray High School,446050,Numerator Count,Free/Reduced-Price Meals,30
20132014,Murray High School,446050,Delivery Target,Free/Reduced-Price Meals,
20132014,Murray High School,446050,Met Target,Free/Reduced-Price Meals,
20132014,Murray High School,446050,Numerator Count,Disability-With IEP (Total),***
20132014,Murray High School,446050,Actual Score,Disability-With IEP (Total),***
20132014,Murray High School,446050,Delivery Target,Disability-With IEP (Total),
20132014,Murray High School,446050,Denominator Count,Disability-With IEP (Total),***
20132014,Murray High School,446050,Met Target,Disability-With IEP (Total),
20132014,Murray High School,446050,Numerator Count,GAP,37
20132014,Murray High School,446050,Actual Score,GAP,92.5
20132014,Murray High School,446050,Met Target,GAP,
20132014,Murray High School,446050,Denominator Count,GAP,40
20132014,Murray High School,446050,Delivery Target,GAP,
20132014,---District Total---,446,Numerator Count,All Students,112
20132014,---District Total---,446,Delivery Target,All Students,
20132014,---District Total---,446,Actual Score,All Students,97.4
20132014,---District Total---,446,Denominator Count,All Students,115
20132014,---District Total---,446,Met Target,All Students,
20132014,---District Total---,446,Denominator Count,Male,56
20132014,---District Total---,446,Met Target,Male,
20132014,---District Total---,446,Actual Score,Male,96.4
20132014,---District Total---,446,Delivery Target,Male,
20132014,---District Total---,446,Numerator Count,Male,54
20132014,---District Total---,446,Met Target,Female,
20132014,---District Total---,446,Denominator Count,Female,59
20132014,---District Total---,446,Delivery Target,Female,
20132014,---District Total---,446,Numerator Count,Female,58
20132014,---District Total---,446,Actual Score,Female,98.3
20132014,---District Total---,446,Actual Score,White (Non-Hispanic),96.8
20132014,---District Total---,446,Numerator Count,White (Non-Hispanic),92
20132014,---District Total---,446,Met Target,White (Non-Hispanic),
